PE Ratio,Price to Book,Median PE last 50 days,Sales Growth Last 4 Quarters,Profit Growth Last 4 Quarters,Debt To Equity,PEG Ratio,FCF,Ticker
,0.94370997,N/A - Requires daily EPS or specialized API,"[np.float64(43.81580782916667), np.float64(-25.811120585254937), np.float64(-2.7376885146890464), np.float64(13.169608699939811)]","[np.float64(-113.20565332124528), np.float64(62.57709618269711), np.float64(395.6988779681656), np.float64(-82.41215254937356)]",8.733,,581631000.0,NAVKARCORP.NS
30.594568,2.7933319,N/A - Requires daily EPS or specialized API,"[np.float64(-1.589815020726233), np.float64(-2.4641191511743514), np.float64(-5.486793279614252), np.float64(26.143318979701117)]","[np.float64(-67.75780947559632), np.float64(62.14415335154732), np.float64(-65.40476207047753), np.float64(260.91406006651727)]",71.788,,-1804661000.0,PDSL.NS
28.406778,1.4445494,N/A - Requires daily EPS or specialized API,"[np.float64(-2.6059294605041705), np.float64(1.42565045301919), np.float64(15.347498701748313), np.float64(-4.382008524020358)]","[np.float64(-119.76590522937511), np.float64(-8.435609334485738), np.float64(89.73433912758281), np.float64(1372.9468599033817)]",18.762,,-1443800000.0,UNICHEMLAB.NS
62.902687,8.927678,N/A - Requires daily EPS or specialized API,"[np.float64(-33.57830884821715), np.float64(30.99223734139327), np.float64(15.841211435041041), np.float64(3.9191001717768312)]","[np.float64(-65.32690930143559), np.float64(87.85761687066804), np.float64(651.4614212494805), np.float64(-80.35325495318963)]",23.602,,248500000.0,TEGA.NS
49.45628,6.8362412,N/A - Requires daily EPS or specialized API,"[np.float64(2.7820603602406804), np.float64(-17.781080089863863), np.float64(5.054866854188072), np.float64(5.8456354675850974)]","[np.float64(-36.19156153455782), np.float64(-26.150619361965127), np.float64(11.354184970421134), np.float64(10.076482297853822)]",0.17,,-768789000.0,AEROFLEX.NS
,1.8299623,N/A - Requires daily EPS or specialized API,"[np.float64(12.156128233857885), np.float64(6.045612541675534), np.float64(18.681596228321265), np.float64(-15.247948626471638)]","[np.float64(-101.72389430549669), np.float64(28.509170147085527), np.float64(-0.8819294456443484), np.float64(95.7027122226136)]",80.684,,957800000.0,SAGCEM.NS
20.790564,2.5522883,N/A - Requires daily EPS or specialized API,"[np.float64(-3.8757700205338805), np.float64(8.892719057157498), np.float64(2.2968787228973078), np.float64(12.489949075314929)]","[np.float64(-14.100666173205035), np.float64(69.2982456140351), np.float64(-24.574669187145556), np.float64(16.64829106945976)]",0.297,,263100000.0,INDNIPPON.NS
43.111797,5.380036,N/A - Requires daily EPS or specialized API,"[np.float64(8.793819572168545), np.float64(-4.61584244456998), np.float64(2.9693536197524044), np.float64(-5.252353883823117)]","[np.float64(11.904342973773245), np.float64(-18.21874498937233), np.float64(17.884283581800204), np.float64(-27.982604021598377)]",72.702,,1586494000.0,GOCOLORS.NS
101.01783,24.871487,N/A - Requires daily EPS or specialized API,"[np.float64(-27.357705636788527), np.float64(24.149979640230903), np.float64(33.03168141733914), np.float64(68.14139141150312)]","[np.float64(-29.1087128436526), np.float64(41.791438559461774), np.float64(17.9156134551818), np.float64(68.76681761501608)]",1.499,,-386860000.0,NETWEB.NS
103.938866,3.909851,N/A - Requires daily EPS or specialized API,[],[],34.411,,,ARTEMISMED.NS
286.21033,21.617613,N/A - Requires daily EPS or specialized API,[],[],32.122,,-199890000.0,RMDRIP.NS
18.313791,4.67903,N/A - Requires daily EPS or specialized API,"[np.float64(-9.84597841227316), np.float64(9.501083293235494), np.float64(3.65148108515921), np.float64(12.171699732749838)]","[np.float64(47.014411207441), np.float64(-32.76022054960919), np.float64(1.4678498629661703), np.float64(35.16180758568787)]",52.504,,2294845000.0,GOKULAGRO.NS
46.29139,5.974797,N/A - Requires daily EPS or specialized API,"[np.float64(-14.13919109708496), np.float64(-50.185135386715764), np.float64(99.904891866187), np.float64(17.804949337490257)]","[np.float64(-39.03209712290038), np.float64(-3.498635852993099), np.float64(38.775055679287306), np.float64(21.614301191765982)]",0.17,,1695400000.0,SAREGAMA.NS
,44.70642,N/A - Requires daily EPS or specialized API,[],[],3282.159,,6374720000.0,SMARTWORKS.NS
74.04592,9.799935,N/A - Requires daily EPS or specialized API,[],[],,,55213000.0,VINYAS.NS
18.523254,1.7883606,N/A - Requires daily EPS or specialized API,"[np.float64(-2.9396033147471075), np.float64(-19.64473908870925), np.float64(55.69295358920534), np.float64(-18.389652360611343)]","[np.float64(16.832281087016195), np.float64(-8.852081665332266), np.float64(-37.22040713747173), np.float64(5.634831087807792)]",51.057,,-3270790000.0,SURAJEST.NS
135.10303,4.072967,N/A - Requires daily EPS or specialized API,"[np.float64(-4.849583648800655), np.float64(45.65434670538354), np.float64(-21.965500409749804), np.float64(-3.282991246800383)]","[np.float64(-183.41191859580812), np.float64(-11.95832663774171), np.float64(-24.838456428528293), np.float64(-29.133083210887463)]",44.061,,-2745047000.0,XPROINDIA.NS
57.133335,4.465309,N/A - Requires daily EPS or specialized API,"[np.float64(10.506105397619207), np.float64(-11.581940453583286), np.float64(2.486905146091403), np.float64(11.059282871036519)]","[np.float64(1275.977344937146), np.float64(-82.49885163068443), np.float64(-95.87325753554768), np.float64(195.1973399383285)]",77.883,,-157241000.0,CAMLINFINE.NS
249.81133,1.7469366,N/A - Requires daily EPS or specialized API,"[np.float64(-1.6520271883391695), np.float64(-3.713692569895202), np.float64(-7.989640201357116), np.float64(-3.2679697126528864)]","[np.float64(-214.2542657035865), np.float64(-275.81609322057244), np.float64(-147.5607758874819), np.float64(-51.23563273468397)]",140.931,,4674435000.0,ARMANFIN.NS
105.24021,8.709561,N/A - Requires daily EPS or specialized API,"[np.float64(-32.82063151534248), np.float64(12.180840154246955), np.float64(11.451217021111027), np.float64(39.65718179960594)]","[np.float64(-30.99308425862598), np.float64(42.784147280096455), np.float64(19.66395770722475), np.float64(169.38610141051106)]",0.98,,-763002000.0,ACUTAAS.NS
124.981995,7.3642635,N/A - Requires daily EPS or specialized API,"[np.float64(-5.702341322067265), np.float64(109.47295262365341), np.float64(8.92550721711921), np.float64(-60.21125346399454)]","[np.float64(-72.80185482432674), np.float64(-1778.74251497006), np.float64(-88.88519134775375), np.float64(-183.1258644536653)]",6.559,,646200000.0,JCHAC.NS
27.475336,5.2624297,N/A - Requires daily EPS or specialized API,"[np.float64(-14.139008937187933), np.float64(42.24835118923274), np.float64(49.44363920169473), np.float64(-34.660663810939184)]","[np.float64(-16.380877123666533), np.float64(35.725010725010726), np.float64(80.20873598763046), np.float64(-48.11732263725245)]",35.118,,1454800000.0,TRANSRAILL.NS
,0.4107944,N/A - Requires daily EPS or specialized API,"[np.float64(101.56462019883139), np.float64(429.4868035190616), np.float64(-90.5932331967835), np.float64(49.585293389452836)]","[np.float64(263.1078168532829), np.float64(-112.18626282815083), np.float64(-566.8959741580427), np.float64(195.87610619469027)]",0.017,,-2150629000.0,GKWLIMITED.NS
,,N/A - Requires daily EPS or specialized API,[],[],,,,INDUSINVIT.NS
60.22777,7.232312,N/A - Requires daily EPS or specialized API,"[np.float64(6.0283990028515575), np.float64(-9.356883192886272), np.float64(-0.8396368223161645), np.float64(12.946033349946859)]","[np.float64(-9.91627038538962), np.float64(-0.9163438746603457), np.float64(-11.151633449763715), np.float64(9.90797719189296)]",15.788,,-972540000.0,BECTORFOOD.NS
39.526302,12.938808,N/A - Requires daily EPS or specialized API,[],[],23.686,,939930000.0,JUBLCPL.NS
38.312645,4.851261,N/A - Requires daily EPS or specialized API,"[np.float64(3.0178863081656746), np.float64(6.807676991663582), np.float64(10.004107437336426), np.float64(6.365273349751378)]","[np.float64(1.9570517648040662), np.float64(6.300416746756113), np.float64(5.031625139490049), np.float64(3.785562319828325)]",2.022,,619056000.0,AURIONPRO.NS
33.472694,5.5106344,N/A - Requires daily EPS or specialized API,"[np.float64(15.260198917901985), np.float64(-2.1941884452386393), np.float64(-5.65121602975514), np.float64(8.990282195269398)]","[np.float64(-8.442739318550569), np.float64(56.088913276316), np.float64(-1.6368514741523819), np.float64(-13.337171281949797)]",11.941,,651835000.0,PRECWIRE.NS
16.583313,3.1529288,N/A - Requires daily EPS or specialized API,"[np.float64(-21.149751320602437), np.float64(10.478190595310197), np.float64(-12.285681772600588), np.float64(22.436825105535252)]","[np.float64(23.00621216737089), np.float64(1.7964529380567567), np.float64(-45.10468633575619), np.float64(47.66752164155178)]",5.935,,871238000.0,PIXTRANS.NS
67.56912,9.616113,N/A - Requires daily EPS or specialized API,"[np.float64(-74.92996138411449), np.float64(238.5252904989747), np.float64(28.58712370907493), np.float64(-12.548039969254422)]","[np.float64(-77.64726507713885), np.float64(155.44111061352442), np.float64(47.49009247027741), np.float64(-7.654772796584325)]",0.409,,-1963100000.0,DATAPATTNS.NS
28.408579,3.3890774,N/A - Requires daily EPS or specialized API,"[np.float64(-5.864858159915536), np.float64(-24.05836406673246), np.float64(0.7519767807580464), np.float64(24.379232815489736)]","[np.float64(-1.318616309119781), np.float64(10.893106082512938), np.float64(-3.701933467440275), np.float64(1.6858609978234684)]",1.313,,971479000.0,LAOPALA.NS
60.89362,5.868562,N/A - Requires daily EPS or specialized API,"[np.float64(29.384118826288535), np.float64(5.264487239236212), np.float64(32.96907749621178), np.float64(-41.501981962493545)]","[np.float64(157.6395172002233), np.float64(-59.17271841302776), np.float64(78.4441047361261), np.float64(-43.715415643772246)]",13.525,,336860000.0,MARINE.NS
,,N/A - Requires daily EPS or specialized API,[],[],,,,SSEGL.NS
,3.9494762,N/A - Requires daily EPS or specialized API,"[np.float64(-3.170411950440386), np.float64(70.2140365213565), np.float64(-35.79327602211729), np.float64(-24.727720140355142)]","[np.float64(-20.27499417385225), np.float64(-7.131262850340872), np.float64(450.715137067938), np.float64(-208.67875647668393)]",249.535,,-5739000000.0,PURVA.NS
80.003555,0.20101683,N/A - Requires daily EPS or specialized API,"[np.float64(242.06286797322366), np.float64(-12.103570194327034), np.float64(-80.44369966918346), np.float64(82.10641916946216)]","[np.float64(-200.72365003924816), np.float64(-413.7488666160218), np.float64(-76.67871583489307), np.float64(19.995131000099438)]",,,616944000.0,NSIL.NS
32.574223,0.24016035,N/A - Requires daily EPS or specialized API,"[np.float64(-100.0), 0, np.float64(-100.0), 0]","[np.float64(-112.38948393378774), np.float64(693.9084724799011), np.float64(-91.59344944112296), np.float64(823.6494597839135)]",,,-161430000.0,KICL.NS
23.921862,5.155315,N/A - Requires daily EPS or specialized API,"[np.float64(26.813908219997202), np.float64(-6.442532554813113), np.float64(-31.94455143254003), np.float64(32.558231412617374)]","[np.float64(-26.48780235833875), np.float64(37.16543100425654), np.float64(-53.16070191680949), np.float64(140.34760129338113)]",5.292,,686606000.0,DHANUKA.NS
73.548386,11.159084,N/A - Requires daily EPS or specialized API,"[np.float64(-23.808713617305706), np.float64(17.874153923289047), np.float64(8.643041678339092), np.float64(12.283093053735255)]","[np.float64(-44.5281881217968), np.float64(26.0258358662614), np.float64(6.279022814455885), np.float64(48.293413173652695)]",189.737,,2718000000.0,JBMA.NS
28.649916,3.9113028,N/A - Requires daily EPS or specialized API,"[np.float64(5.889153588059209), np.float64(24.22890025659145), np.float64(27.435198803370803), np.float64(3.351895911635231)]","[np.float64(-0.2227857724263972), np.float64(22.347580488893325), np.float64(21.93328512411487), np.float64(5.632673682172477)]",56.083,,-12973326000.0,KPIGREEN.NS
36.61854,4.869841,N/A - Requires daily EPS or specialized API,[],[],,,-617595000.0,GGBL.NS
45.051342,10.857605,N/A - Requires daily EPS or specialized API,"[np.float64(-8.61111111111111), np.float64(-6.291664021331979), np.float64(1.566933195769925), np.float64(11.713009652787782)]","[np.float64(1.0240427426536063), np.float64(-14.535768645357686), np.float64(2.536090518923137), np.float64(18.328716528162513)]",,,664400000.0,SHANTIGEAR.NS
22.779406,4.1956964,N/A - Requires daily EPS or specialized API,"[np.float64(6.675341898239684), np.float64(4.226521399188273), np.float64(-3.115710794007402), np.float64(8.291352367635778)]","[np.float64(-4.429029717295256), np.float64(-0.7911328727614193), np.float64(-12.587176833754988), np.float64(20.276364456949835)]",5.487,,-4355000.0,STYLAMIND.NS
58.474297,5.9651837,N/A - Requires daily EPS or specialized API,"[np.float64(12.662711606580176), np.float64(21.99197624686296), np.float64(-3.94363806128512), np.float64(-3.4605393623036393)]","[np.float64(45.57324840764331), np.float64(-34.84125337206889), np.float64(-376.31880733944956), np.float64(-130.83451202263083)]",72.323,,-4823100000.0,THANGAMAYL.NS
49.268707,4.311089,N/A - Requires daily EPS or specialized API,"[np.float64(14.088083355222835), np.float64(10.861968549796156), np.float64(5.670208837648217), np.float64(22.631446540880503)]","[np.float64(10.65619742007852), np.float64(3.783469150174622), np.float64(34.0198143380919), np.float64(19.46877912395154)]",38.75,,-2034400000.0,SENORES.NS
20.448544,2.200498,N/A - Requires daily EPS or specialized API,"[np.float64(-22.42910557664616), np.float64(6.491481047454334), np.float64(-12.955090989757728), np.float64(-7.32788990857928)]","[np.float64(-1700.580895008606), np.float64(-108.24478935698447), np.float64(-27.90183138940045), np.float64(15.706294948060021)]",27.564,,2271580000.0,RAMKY.NS
31.935066,3.5386386,N/A - Requires daily EPS or specialized API,"[np.float64(22.30224596974899), np.float64(-4.4711088252846904), np.float64(2.8571285982353176), np.float64(-4.851990085187612)]","[np.float64(11.584327086882453), np.float64(30.233965308592175), np.float64(-23.593774079210974), np.float64(-13.813255412405365)]",20.796,,6002500000.0,THOMASCOOK.NS
58.455654,2.472577,N/A - Requires daily EPS or specialized API,"[np.float64(-7.372588922314635), np.float64(-1.7217391304347827), np.float64(13.022113022113022), np.float64(-12.04754186925986)]","[np.float64(-55.14759570251382), np.float64(108.41304347826086), np.float64(-11.538461538461538), np.float64(-62.04379562043796)]",68.647,,-1440400000.0,AARTIIND.NS
27.044693,1.6839433,N/A - Requires daily EPS or specialized API,"[np.float64(6.75942410403282), np.float64(-1.2497611312822474), np.float64(-0.466000951022349), np.float64(4.651857159918786)]","[np.float64(7.98854232972629), np.float64(53.04432537749635), np.float64(7.206266318537859), np.float64(-36.10276943610277)]",6.935,,-349300000.0,IOLCP.NS
59.169193,7.842108,N/A - Requires daily EPS or specialized API,"[np.float64(11.893155597789452), np.float64(-2.363658405172414), np.float64(-10.530502060787196), np.float64(3.8029472841452123)]","[np.float64(7.444626030112313), np.float64(5.151736745886654), np.float64(-7.796038769490098), np.float64(-2.8852056476365866)]",0.394,,2154180000.0,ALKYLAMINE.NS
15.529319,1.4541578,N/A - Requires daily EPS or specialized API,"[np.float64(-32.72956829990773), np.float64(-62.47494442217282), np.float64(149.78607191624945), np.float64(74.36507936507937)]","[np.float64(57.83365570599614), np.float64(-110.6884432499483), np.float64(1103.2338308457713), np.float64(-160.58779201205726)]",61.677,,347500000.0,MONTECARLO.NS
